video_id,time,author,text,emocja,pewnosc_emocji
ssbRjaEMaYs,4 dni temu,@darekoczko-b3f,"Co to jest ten Braun więc?
 1 przybłęda niby katolicki
2 amator befsztykòw gratisowych
3 terminator, ktòry ma na celu kompletną wysprzedaż  Polski",LABEL_0,0.9337579607963562
Z89Qq74Fs00,1 miesiąc temu,@mgolim,To 4 lata temu też musiałeś być oburzony...,LABEL_0,0.9186866879463196
HVlCQMtXZFU,20 godzin temu,@SebastianCollector, @ryszarddankow1497  w oparach absurdu. Tam to jest odlot,LABEL_0,0.9225270748138428
hDemaLdJbr4,2 tygodnie temu (edytowany),@centaurbestia9018,"@SpiritualFathers  Haha. No tak. Nie sprawdzili - źle. Sprawdzili? - też źle. I pogadane.
Facet nie chce wojny z Rosją - tuba z Moskwy! A może to ty i tobie podobni jesteście tubą z Choroszczy, do których argumenty nie docierają?",LABEL_0,0.8637552857398987
9Sf6ZNMtUHs,2 tygodnie temu,@Lukash_WRK,hahahahaha xd,LABEL_0,0.7664340138435364
30dDnzGc3ag,1 miesiąc temu,@tomaszochenkowski5091,50twarzy traskoskiego😂,LABEL_0,0.8716354966163635
wOXzDbCathM,2 dni temu,@krystynadarocha2829,Brawo Panie Karolu,LABEL_4,0.9153730869293213
GIwff4nP6LU,1 miesiąc temu,@IrekKrawczyk-e7w,Boja sie Grzegorz Braun jedyny polski patriots elita elit,LABEL_0,0.6601868271827698
JMcE6H-m-os,2 dni temu,@isztarte,"Trzaskowski: ja, ja, ja ja ja, to ja...., to ja.......",LABEL_5,0.8186895847320557
2K0MIRUzPwI,2 tygodnie temu,@StanislawCzesnowski,Chwalą się pieniędzmi z KPO a sam się przyznaje że gdyby Morawiecki nie wpisał założeń klimatycznych to żadnych pieniędzy Polska by nie dostała a chodzą i się chwalą jak to oni załatwili pieniądze z KPO które wychodzi na to że te pieniądze są formą szantażu przez UE . Robicie to co każemy albo was zagłodzimy finansowo . Brawo p. Brałn .,LABEL_0,0.9253066778182983
qph77vdhIaI,1 miesiąc temu,@MarcinPogwizd,To kabarety będą miec temat 😄,LABEL_5,0.9175031185150146
drhIr2sYbzU,1 dzień temu,@jerzykomarnicki33070,Lud głupi wszystko kupi.,LABEL_0,0.9319984912872314
wOXzDbCathM,2 dni temu,@rafaflorenc3996,Brawo panie Nawrocki,LABEL_4,0.8200112581253052
of92jhSUDyI,1 miesiąc temu,@mathieumorelle,Zajebista jest ❤,LABEL_0,0.8880948424339294
2fzXhEUMJNc,3 dni temu,@MusicIsTheKey80,Tą panią uwierają chyba te korale .,LABEL_0,0.9194919466972351
6dT_kLoS3jQ,4 dni temu,@iwonamarciszewska4948,G. Braun bardzo zaplusował. Ma mój glos.,LABEL_5,0.892306923866272
RNJegyGxwFA,11 dni temu,@vmaxguy2610,"@bonbonpony  a ja tak nie uważam. To nie jest sportowy wyścig, tylko uporządkowana forma debaty między kandydatami. Przecież jej sednem jest to, żeby ich wysłuchać. Jeśli puenta wymaga dodatkowego pół zdania, czy dopowiedzenia kilku słów, to ja nie widzę problemu. 

Można by na sztywno wyłączać mikrofon po czasie, ale raz że to chamskie, a dwa, sprzeczne z celem, dla jakiego taka debata w ogóle powstała - żeby się wypowiedzieli. Czasem wystarczy połowa czasu, czasem braknie kilku sekund. Nie wiem czemu się tak spinać, przecież nie mówimy o sytuacji że ktoś miał 1.5 minuty a mówił 4 i nikt mu nie przerwał.",LABEL_1,0.9815374612808228
bls2mr3zatc,1 miesiąc temu,@Tomo-q4l,"​ @choriza44 
Facio prowadzi influencerkę.
Dla f- my będącej lokalnym oddziałem większej zagranicznej.
Działającej na prawie ogólnoświatowej scenie.
Głównym źródłem jej finansowania jest... FSB. Wszystko do wyguglowania. Życzę miłego sprawdzania.
Właściciele Firmy zbytnio nie kryją się z tym.
A klient( tu zleceniodawca ) nasz Pan.
I jego obecność może być wykorzystana w celu unieważnienia kampanii wyborczej.
Jak w Rumunii.",LABEL_1,0.9116792678833008
-zVa1ibe11c,1 miesiąc temu,@MariaKwiecien-lh7yq,​ @ASabiX-fn7xv co to trollu robisz mało wpisów kasa też będzie marna,LABEL_0,0.9249945282936096
of92jhSUDyI,1 miesiąc temu,@GodeitYT,Dzielna pani .,LABEL_5,0.9508259892463684
ssbRjaEMaYs,4 dni temu,@Jacek-f2d,"Polacy, musimy wszyscy przeciwstawić się łamaniu prawa. Koniecznie musi być nas dużo,bardzo dużo osób robiących wszystko co możliwe by restytuować Polskę. To ostatnia szansa.",LABEL_1,0.936572253704071
9evQ1IszSVY,1 miesiąc temu,@mariastozek4545," @benbeniu7703 wara o Pana Nawrockiego 
Tu jest Polska 🇵🇱👍",LABEL_0,0.43832093477249146
DNJ2CQ7D-84,13 dni temu,@zbigniewnowakowski1649,"DUPIARZOWI 😂 puściły nerwy ,prawda w oczy kole",LABEL_0,0.8439366817474365
uBHyjpWUnZQ,4 tygodnie temu,@franek.kedziorek,Korwin lewicy. Przynajmniej dodaje humoru temu smutnemu spektaklowi,LABEL_3,0.6691431403160095
H73KlhOd4hI,2 tygodnie temu,@mirkapl3431,"Ob 24:15 obejrzyj mapę obozów koncentracyjnych a zobaczysz, że kłamałeś",LABEL_0,0.8943599462509155
L8kqGzbmu6E,1 miesiąc temu,@Kalakalakala9,"Holownia do ""Mam talent "" !!!!!",LABEL_4,0.6954875588417053
uoNr-izIr0o,17 godzin temu,@teresahyziak6954,Brawo Panie Braun.🎉 Czasek kłamie na całej linii😮 nie vhcemy takiego prezydenta!!!,LABEL_0,0.9303115606307983
lr3gjsSY_co,4 dni temu,@arekwisniewski665,Łatki prorosyjska  to tylko taki sam bat dla niepokornych jak antysemityzm .,LABEL_0,0.90753573179245
bvlzQvdgqLU,2 dni temu,@bar-b6z,Od gór aż do morza głosujemy na Grzegorza!,LABEL_5,0.8686932921409607
G7Rusqg2LqY,1 dzień temu,@dam1an273," @diegox6  to raczej Braun nie dorasta do pięt Adriankowi w krótkich spodenkach pod względem szurostwa, chociaż też jest mocnym zawodnikiem",LABEL_0,0.6142445206642151
ua4AiwMMrC0,4 dni temu,@MajaMajewska-l3c,"KRYTYKOWAĆ  INNYCH  TEŻ POTRAFI, A TO JEST W RZĄDZIE.",LABEL_0,0.5575846433639526
WH6SHOiXgWQ,3 dni temu,@KitKatt2578,"To nie są żarty, on mówi prawdę. 
I ta prawda jest PRZERAŻAJĄCA",LABEL_2,0.8244613409042358
WNdtDwl9orc,5 dni temu,@monikatrzaskowska7432,Holownia bardzo pozytywnie,LABEL_4,0.9700857400894165
kNOy3z2kl68,1 miesiąc temu,@barbaraodrowaz-kietlinska5245,"Kontrowersyjność Brauna to jest jego atut, a nie wada! Bo to dowodzi, że jest ,,jakiś"", a nie lelum-polelum. Człowiek kontrowersyjny to zawsze osoba, która ma charakter, charyzmę, odwagę cywilną. A co to właściwie znaczy ,,kontrowersyjny"" w dzisiejszych czasach? Czy to przypadkiem nie jest ktoś, kto mówi otwarcie prawdę??? Ludzie nie chcą prawdy, bo ona obnaża ich niedoskonałości.",LABEL_1,0.988538384437561
Q0OOXXbQKj8,4 tygodnie temu,@danutaholeczek9378,"Ukraińcy już się boją Mentzena. Przypomnijmy co dostali za darmo a ich prezydent nas i tak obraził na forum międzynarodowym.

Czołgi 400 szt oddaliśmy za darmo, Artyleria Krab 50 szt za darmo, samoloty MIG 29 - 14 szt za darmo, Helikoptery bojowe Mi-24 - 12 szt oddaliśmy za darmo, kilkaset pojazdów opancerzonych oddaliśmy za darmo, amunicja krążąca Warmate za darmo.

A jeszcze co roku wydajemy 50 mln dolarów na Starlinki dla Ukrainy. A jakby tego było mało, to słudzy z PO zobowiązali się płacić 8 miliardów każdego roku na utrzymanie armii ukraińskiej.

Wydaliśmy 2.1 mld zł na usługi zdrowotne dla Ukraińców. A każdego miesiąca wydajemy blisko 300 mln na 800+ i emerytury dla Ukraińców, bo geniusze wpadli na pomysł, że możemy im wypłacać emerytury nawet jeśli pracowali całe życie na Ukrainie a tylko 1 tydzień w Polsce.

Obcokrajowcy z kartą Polska mają 37% zniżki na bilety kolejowe. Polak płaci 100% ceny.

Wszystko z pieniędzy Polaków.",LABEL_0,0.5446120500564575
fmZDMUajWto,4 tygodnie temu,@Zdzihoo-676,"W całym rachunku za prąd (czyli z opłatami dystrybucyjnymi itd.), koszt EU ETS to ok. 15–25% całkowitego rachunku, ale w samej cenie energii czynnej – nawet 40–50%.",LABEL_5,0.6714960932731628
nrndqzixNvw,1 dzień temu,@marekkondrat6266,Mój kandydat na prezydenta RP 🙂☮️,LABEL_5,0.9132235050201416
fJLUr1MVQxY,2 tygodnie temu,@luizabremen1482,Hołownia - czy to polskie nazwisko?,LABEL_5,0.7175395488739014
WuLUnOLbiNw,2 tygodnie temu,@matak85tlen,Każdy polak po jedzeniu nie zapomni o paleniu.,LABEL_5,0.8913518786430359
PC2lqAnXzvA,1 miesiąc temu,@BaldTV,chyba niegrzecznym dzieciom za kare z tym głosem,LABEL_0,0.9135409593582153
5EBJA-wBN-c,1 miesiąc temu,@arturpelewski129,Hehe,LABEL_4,0.584261953830719
RNJegyGxwFA,2 tygodnie temu,@MaciejK-d5e, @MrKalasznikov  no ::),LABEL_5,0.912217378616333
WlLbKb3HtwE,1 dzień temu,@kamis9112,Współczesny marksizm,LABEL_0,0.38155171275138855
FAuWVKILK6U,5 dni temu,@adamkowalski3920,Nawrockiemu najlepiej wychodzi wyłudzanie mieszkań .Nie wystarczy alfonsa przyodziać w garniturek i nauczyć kilku kwestii -cóż z gówna bata nie ukręcisz -tyle w temacie,LABEL_0,0.9292031526565552
vjf3BzpqDAk,2 tygodnie temu,@patrycjakowalczyk7200,Tylko Krzysztof Stanowski ma największe szanse na wygraną z Senyszyn w drugiej turze:):),LABEL_5,0.7956445217132568
-JH9onEuq9M,5 dni temu,@niemcz44,"Czaczkowski jest tak samo irytujący jak te nakrętki na plastykowych butelkach w UE.  Przykrym faktem jest to, że nasz bohater z kanału Zero zaczyna go przypominać. Totalny oportunizm pana Stana wprost przeraża mnie.  Que pasa?",LABEL_1,0.9590057134628296
hMiniaOlEqM,1 miesiąc temu,@marcinboron6319,A gdzie Mentzen? To jest oszustwo. Boją się Mentzena,LABEL_1,0.7078185081481934
RNJegyGxwFA,2 tygodnie temu,@caukinhhonggio574,Mood instantly lifted. Thank you for this,LABEL_4,0.9903192520141602
9Sf6ZNMtUHs,2 tygodnie temu,@Dziewiecdziesiat210,"Wpływy rosyjskie, niemieckie itd są codziennym tematem potyczek politycznych. Ale o wpływach żydowskich nie można mówić, bo to nie dobra jest. Ci co podnoszą kwik to właśnie jest o wilku mowa.",LABEL_1,0.890475332736969
zw0sZ8tXzxI,2 tygodnie temu,@yozin1528,"Stanowski beka beką, ale ty to jednak zostań tym prezydentem. Wiem, ze nie chcesz i to trudny kawał chleba, ale jak nie ty to nikt.",LABEL_0,0.897962749004364
Vx5_YGvyhgY,3 tygodnie temu,@trycjas1453,"Obejrzałam debaty od a do z, a nigdy nie interesowałam się polityką. I żałuję, że nie można głosować na Pana Panie Stanowski, bo na tę chwilę jest Pan jedynym rozsądnym głosem",LABEL_3,0.596752405166626
WuLUnOLbiNw,2 tygodnie temu,@Aa-dz4um," @MultiNowik  mamy, nigdy nie jest za pozno.",LABEL_5,0.8230211734771729
uoNr-izIr0o,11 dni temu,@obserwator-n3s,Setkę to chyba sobie 2 godziny temu walnaleś...🤣🤣🤣🤣🇷🇺🤣🇷🇺,LABEL_0,0.8552563786506653
Q0OOXXbQKj8,1 miesiąc temu,@marekfornal7814," @gregkey1512 Nie znasz historii zbierania Maciaka a szkoda ,
Kosztowało zebranie do ostatniej chwili .
Reszta kandydatów to jak zbierała bo nikt nie widział ani kto ani gdzie ?",LABEL_0,0.9060379862785339
94_Obg8edkA,9 dni temu,@aldonamarasek8057,Psu w doopę.,LABEL_0,0.7861415147781372
mDGdhM32fPE,1 miesiąc temu,@LeicesterVampire,Brawo Pan Bosak.,LABEL_4,0.8969653844833374
EXGQSbG5CVg,7 dni temu,@adiso8055,Bokser do sportu a nie prezydenta,LABEL_0,0.890754759311676
hMiniaOlEqM,1 miesiąc temu,@Boria-Dzidek,"Bo PO PIS wiedza, ze nie moga zyc bez siebie, jedna partia upadnie to i druga, bo duza czas glosuje na PO bo nie chce pisu i odwrotnie, juz dawno mowilem, ze oni wiedza ze siebie potrzebuja mimo tej ""nienawisci"". 

Magdalenka bawi sie dalej a nieogarnieci glosuja tak samo.",LABEL_0,0.7541251182556152
Vx5_YGvyhgY,3 tygodnie temu,@ukaszpuzio8679,A co to za nowina? Przez 8 lat było tak samo jeżeli nie powiedzieć że gorzej,LABEL_0,0.8584834337234497
gE0laXVB0qw,4 dni temu,@midgardart3787,"Ja proponuję wybrać kandydata propolskiego, a nie prounijnego i proniemieckiego.",LABEL_5,0.5847446918487549
fmZDMUajWto,4 tygodnie temu,@Xsportowy,już prawie 2.6 mln wyświetleń Brawo Polacy oglądamy i wybieramy mądrze..,LABEL_4,0.8539767265319824
fmZDMUajWto,1 miesiąc temu,@nowheretogo-e7o,"Takie pitu pitu ta debata. W większości dotycząca kwestii, na które prezydent nie ma wpływu. Nieźle wypadł Hołownia, bo widać, że dobrze się czuje przed kamerami i jest wyluzowany, ale to co gada jest totalnie bez sensu. Zwłaszcza biorąc pod uwagę to, że teraz ma większe kompetencje a nic konkretnego nie zdziałał.
Stanowski jedyny, który nie gadał farmazonów. Brawo!",LABEL_0,0.9048647284507751
kNOy3z2kl68,1 miesiąc temu,@alicjakrzywda9001, @AliBaba-yy6ws  Alibabo typuję Cię na przedstawiciela talmudystów. Odkryłeś się.,LABEL_0,0.9129430055618286
0TcjkRqHNbA,9 dni temu,@Exxx-f4v,"I tak nie wygra, nawet procenta nie ma.",LABEL_0,0.516383707523346
fmZDMUajWto,4 tygodnie temu,@jolantakielian8524,"Brawo Panie Grzegorzu, jest Pan sprawiedliwym, uczciwym człowiekiem.",LABEL_4,0.9110639691352844
rLdrPabBzi4,1 miesiąc temu,@TomaszGolis,"Sławek! Jesteśmy z tobą. Walcz, nie poddawaj się.",LABEL_5,0.5743042230606079
Vx5_YGvyhgY,3 tygodnie temu,@hycenthedjody,Algorithm finally did something right,LABEL_4,0.5037655830383301
D-LSi_fUaK0,2 tygodnie temu,@308Winchester66," @zofiag3494  ,,mało czapeczkowych"" Czy masz na myśli ,,ujemnonapletkowych""🤣",LABEL_0,0.7916533946990967
HVlCQMtXZFU,1 dzień temu,@malgosia56,Naprawdę nie widzisz różnicy?,LABEL_0,0.9049456119537354
Q3mCysi5iWQ,1 miesiąc temu,@tomekwesung630,Perfect 😂😂😂,LABEL_4,0.9388619661331177
stqR3s2vYig,1 dzień temu,@marylajuszczyk6151,"Właśnie wyguglowałam ,że w 2024 roku to pudło dostało tytuł Hieny Roku od Stowarzyszenia Dziennikarzy Polskich 😅,to chyba o czymś mówi .",LABEL_0,0.8649702072143555
iHBxRHh3hEk,2 tygodnie temu,@nordhafenass6917,Trzaskowski jest głupi jak but z lewej nogi.,LABEL_0,0.9206798672676086
D-LSi_fUaK0,2 tygodnie temu (edytowany),@marekogarek9499,być może ale to ze mu powiedział żeby sie dokształcił na temat ocieplenia klimatu to chyba już nie ma wątpliwości co,LABEL_0,0.7124475240707397
U0Wu6Yj8It8,1 miesiąc temu,@Mateusz-m3e,Co ty tam na samym końcu powiedziałeś? XD,LABEL_0,0.8398721814155579
lr3gjsSY_co,4 dni temu,@barbarawawrzyniak1116,Śmieszni są ztym,LABEL_0,0.8591474294662476
Ty4lnOFWtl8,2 tygodnie temu,@marekst9986,"​ @Peleton24 nie do końca nad całym, sa conajmniej 3  kraje/kultury wolne  i w sumie  tym 3 myślę że NATO może na skoczyć ;)  jedna kultura  ma początek swojego istnienia 2500 lat temu, kolejna nazywana cywilizacja około 5000 lat temu no i ten kim  z atomówkami.",LABEL_0,0.4896472990512848
gE0laXVB0qw,5 dni temu,@poziomkaroslinka9789,"Stano sora ale jestes mwga stronniczy i ro jwst nie na miejscu bo manipulujesz opinią publiczna , z tpanem mentzenem fajnie sie jajecznice robilo co ?",LABEL_0,0.9341996312141418
uoNr-izIr0o,10 dni temu,@crimsonwhite5662,Brawo Braun!,LABEL_4,0.92315274477005
kU60gY5uIIk,1 dzień temu,@kristofa-p2635,Reźimowa telewizja pokazuje posowskiego strażnika moralności dziennikarskiej.,LABEL_0,0.843710720539093
vjf3BzpqDAk,2 tygodnie temu,@krzysiekjagoda5471,Tylko Braun 🫶,LABEL_0,0.6338685154914856
ITOoSsfuYY0,2 tygodnie temu,@TRANSMISSIONNO15,Szokująco piękne słowa Pana Brauna. Szokujący poziom cudowności i prawdy płynie niczym ożywcza bryza podczas wypowiedzi Pana Grzegorza Brauna. Zszokowało mnie na TAK!,LABEL_2,0.8375357389450073
acqYOuWJ2XE,1 dzień temu,@Effect_Joker," @LabiryntInnowacji  Glosuj na kogo chcesz, oprocz Trzaskowskiego i Wocha.",LABEL_0,0.6637214422225952
XA85sfEWnXo,4 dni temu,@Hipnoterapia_Sofia,"Zależy który człowiek. Niektórzy wstrzymują wymioty jak ten ""kandydat"" zaczyna mówić",LABEL_0,0.8001577854156494
hDemaLdJbr4,2 tygodnie temu,@bialyrycerzyk,W sensie pani Biejat postuluje żeby urzędy pracowały krócej za tą samą pensję.,LABEL_0,0.7841590642929077
kNOy3z2kl68,1 miesiąc temu,@mariaszewczykowska6594,​ Pati-d8m jeszcze nie teraz za wcześnie bo za dużo korupcji,LABEL_0,0.9227128624916077
drhIr2sYbzU,1 dzień temu,@dobrosawbielecki8390,Pusty kufel ze scyzorykiem w środku 👊,LABEL_0,0.8837242722511292
9evQ1IszSVY,1 miesiąc temu,@yhnops,"Brawo Stano.

Skrzeczyszyn, Klęcznik i Trzaskoś do zaorania.",LABEL_4,0.647610604763031
uoNr-izIr0o,2 tygodnie temu,@Majster4K,"@MirDobrzanski Jedyną osobą, której nie mogę krytykować jest Pan Najwyższy a to dlatego, iż nie mam ku temu podstaw. Wy natomiast nie macie podstaw innych niż swoje teorie spiskowe bez pokrycia w rzeczywistości oraz pejoratywne określenia wymyślone przez Brauna a mimo to nie zniechęca to was to obrażania ludzi za sam fakt niezgadzania się z wami

Ponoć macie Polskę w sercu, więc skoro tak ją kochacie to przestańcie być monotematyczni i głosujcie na tych co faktycznie mają pomysł na Polskę i widzą więcej niż tylko Żydzi, Ukraińcy i kara śmierci za przejechanie na czerwonym. #stopurojeniom",LABEL_0,0.9236907958984375
G7Rusqg2LqY,2 tygodnie temu,@Sus-x1c,"Ten podatek to akurat jeden z nielicznych, który raczej nie zostanie wprowadzony. Zbyt wielu polityków i wpływowych ludzi ma dużą liczbę nieruchomości, które wynajmują.",LABEL_0,0.5806258320808411
U0Wu6Yj8It8,1 miesiąc temu,@miko-żm,Jakby co to normalna prędkość to 0.85,LABEL_5,0.46506261825561523
9zSw4e74KgA,1 miesiąc temu,@jacekbialy6105,Druga tura bez bąziura!,LABEL_5,0.3470730185508728
w67S2ZI7lnc,2 tygodnie temu,@KlejnotTV2,"Mnie w dzieciństwie straszono czarną wołgą, a dzisiaj dzieci straszone są mentzenem",LABEL_3,0.8687001466751099
SK8j0z_pUgg,1 miesiąc temu,@walkieloki,Chyba te subskeycje to masz z kont Botów 😂😂😂bo w to uwierzę 200 tys to jak głosy na połowę kandydatów a skąd te śruby Chiny Indie za 10tys PLN 😂😂😂,LABEL_0,0.9258646965026855
j3doIOrx7JU,1 dzień temu,@lucasrokitowski8707," @AndreasChylewski  - na kogo? Przecież ona nie jest żadną dziennikarką. Jest aktywistką aparatu reżimu, której zadaniem jest atakowanie i niszczenie przeciwników partyjnych. Skala, oczywiście, inna, ale widzę tu pewne podobieństwo w pryncypiach.",LABEL_0,0.7322984337806702
Z89Qq74Fs00,1 miesiąc temu,@smolinskidamian,"Kiedy zaczynałem was oglądać miałem mieszane uczucia - dzisiaj należą Wam się podziękowania. Zwłaszcza Krzysztofowi; ""Nie bądźcie niewolnikami sondaży. Nie dajcie się manipulować – ani sondażom, ani telewizjom, ani dziennikarzom. Nikomu. Po prostu: myślcie samodzielnie"".
Jeszcze raz dziękuję",LABEL_5,0.31861910223960876
WbAOafDzWJE,9 dni temu,@quaderex3420," @JaroGoraJ  Bo wiara nie ma tu żadnego znaczenia, a mediaworkerzy zamiast skupić się na realnych kwestiach szukają klikalności.",LABEL_0,0.9148237109184265
EXGQSbG5CVg,7 dni temu,@goggy8293,"Manipulant i tyle.
Klapki na oczach.",LABEL_0,0.8572455644607544
fmZDMUajWto,4 tygodnie temu,@mmgg0608,Ja od 2015 roku ;),LABEL_5,0.9481655955314636
XA85sfEWnXo,10 godzin temu (edytowany),@madeline-3673," @Hubi10__X  prosze przyklad. niskie podatki ale zdecentralizowana publiczna slużba zdrowia? Podobny system do niemiec, którzy placą aż 14% pkb na swoją. Jednym z naszych wielkich państwowych wydatków jest kościół pomimo, że krajem kościelnym nie jesteśmy, czemu tego nie ograniczymy? Niech na kościół płacą chrześcijanie nikt im nie zabrania. Jestem w 100% za prostotą podatkową, ale jego program ma się nijak do niskich podatków. Cwaniakuje na debatach, jedzie po wszystkich ale nic do polityki nie wnosi, bo nawet do roboty nie chodzi. Wypowiedzi konfederatów na temat kobiet (nie chodzi tylko o aborcje, ale tez) to jest po prostu cyrk. To samo o uni a pieniążki  pobierają",LABEL_0,0.8737174272537231
WuLUnOLbiNw,13 dni temu,@marcinkrupa717,Brawo Maciej 🤝✌️,LABEL_4,0.9530395865440369
zw0sZ8tXzxI,2 tygodnie temu,@brodatyp,"Panie Szymonie, jako lekarz ortopeda jestem zmartwiony tą nomenklaturą medyczną w pana ustach... żeby panu ambicje z zwierzchnika sił zbrojnych do zwierzchnika ochrony zdrowia nie opadły, bo waga pana postaci może złamać te koślawe nóżki, na których stoi... Pozdrawiam, a jak chce Pan nadal mówić o receptach i nie wychodzić na błazna gorąco zachęcam do zrobienia studiów, chociaż tej farmacji, choć patrząc na pańskie ambicje może jednak medycyna ? ;)",LABEL_0,0.8735512495040894
e8XqrdckYCw,9 dni temu,@lokiikol5322,jak dzieci,LABEL_5,0.6566749811172485
EpUhR6x10Ww,4 tygodnie temu,@ukaszskr5127,"@ nom, spadają rakiety na szkoły i czołgi jeżdżą na ulicach, a obywatele zamiast zajmować się życiem są wcielani do armii poborowej.

Naprawdę jesteście walnięci, jeśli porównujecie ataki jakiegoś bandyty do wojny... a na Grochowie gość z nożem obrabował przechodnia. WOJNA W POLSCE!",LABEL_0,0.9194945693016052
bvlzQvdgqLU,1 dzień temu,@BillyColeman-t3k,The way you explained this is SO clear. Thank you,LABEL_4,0.9653418064117432
